county,age_cat,sex,race_ethnicity,dt_diagnosis,time_int,new_infections,cumulative_infected,new_unrecovered,cumulative_unrecovered,new_severe,cumulative_severe
Lake County,0-17,MALE,5,2023-10-02,202340,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-10-09,202341,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-10-16,202342,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-10-23,202343,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-10-30,202344,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-11-06,202345,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-11-13,202346,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-11-20,202347,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-11-27,202348,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-12-04,202349,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-12-11,202350,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-12-18,202351,0,0,0,0,0,0
Lake County,0-17,MALE,5,2023-12-25,202352,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-05-29,202322,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-06-05,202323,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-06-12,202324,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-06-19,202325,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-06-26,202326,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-07-03,202327,0,0,0,0,0,0
Lake County,0-17,MALE,6,2023-07-10,202328,1,1,0,0,0,0
Lake County,0-17,MALE,6,2023-07-17,202329,0,1,0,0,0,0
Lake County,0-17,MALE,6,2023-07-24,202330,0,1,0,0,0,0
Lake County,0-17,MALE,6,2023-07-31,202331,1,2,0,0,0,0
Lake County,0-17,MALE,6,2023-08-07,202332,0,2,0,0,0,0
Lake County,0-17,MALE,6,2023-08-14,202333,0,2,0,0,0,0
Lake County,0-17,MALE,6,2023-08-21,202334,1,3,0,0,0,0
Lake County,0-17,MALE,6,2023-08-28,202335,0,3,0,0,0,0
Lake County,0-17,MALE,6,2023-09-04,202336,1,4,0,0,0,0
Lake County,0-17,MALE,6,2023-09-11,202337,0,4,0,0,0,0
Lake County,0-17,MALE,6,2023-09-18,202338,0,4,0,0,0,0
Lake County,0-17,MALE,6,2023-09-25,202339,2,6,0,0,0,0
Lake County,0-17,MALE,6,2023-10-02,202340,1,7,0,0,0,0
Lake County,0-17,MALE,6,2023-10-09,202341,1,8,0,0,0,0
Lake County,0-17,MALE,6,2023-10-16,202342,1,9,0,0,0,0
Lake County,0-17,MALE,6,2023-10-23,202343,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-10-30,202344,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-11-06,202345,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-11-13,202346,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-11-20,202347,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-11-27,202348,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-12-04,202349,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-12-11,202350,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-12-18,202351,0,9,0,0,0,0
Lake County,0-17,MALE,6,2023-12-25,202352,0,9,0,0,0,0
Lake County,0-17,MALE,7,2023-05-29,202322,0,0,0,0,0,0
Lake County,0-17,MALE,7,2023-06-05,202323,0,0,0,0,0,0
Lake County,0-17,MALE,7,2023-06-12,202324,0,0,0,0,0,0
Lake County,0-17,MALE,7,2023-06-19,202325,1,1,0,0,0,0
Lake County,0-17,MALE,7,2023-06-26,202326,1,2,0,0,0,0
Lake County,0-17,MALE,7,2023-07-03,202327,1,3,0,0,0,0
Lake County,0-17,MALE,7,2023-07-10,202328,0,3,0,0,0,0
Lake County,0-17,MALE,7,2023-07-17,202329,1,4,0,0,0,0
Lake County,0-17,MALE,7,2023-07-24,202330,0,4,0,0,0,0
Lake County,0-17,MALE,7,2023-07-31,202331,1,5,0,0,0,0
Lake County,0-17,MALE,7,2023-08-07,202332,3,8,0,0,0,0
Lake County,0-17,MALE,7,2023-08-14,202333,2,10,0,0,0,0
Lake County,0-17,MALE,7,2023-08-21,202334,3,13,0,0,0,0
Lake County,0-17,MALE,7,2023-08-28,202335,4,17,0,0,0,0
Lake County,0-17,MALE,7,2023-09-04,202336,5,22,0,0,0,0
Lake County,0-17,MALE,7,2023-09-11,202337,5,27,0,0,0,0
Lake County,0-17,MALE,7,2023-09-18,202338,2,29,0,0,0,0
Lake County,0-17,MALE,7,2023-09-25,202339,12,41,0,0,0,0
Lake County,0-17,MALE,7,2023-10-02,202340,6,47,0,0,0,0
Lake County,0-17,MALE,7,2023-10-09,202341,6,53,0,0,0,0
Lake County,0-17,MALE,7,2023-10-16,202342,4,57,0,0,0,0
Lake County,0-17,MALE,7,2023-10-23,202343,2,59,1,1,0,0
Lake County,0-17,MALE,7,2023-10-30,202344,3,62,0,1,0,0
Lake County,0-17,MALE,7,2023-11-06,202345,0,62,0,1,0,0
Lake County,0-17,MALE,7,2023-11-13,202346,1,63,0,1,0,0
Lake County,0-17,MALE,7,2023-11-20,202347,1,64,0,1,0,0
Lake County,0-17,MALE,7,2023-11-27,202348,0,64,0,1,0,0
Lake County,0-17,MALE,7,2023-12-04,202349,0,64,0,1,0,0
Lake County,0-17,MALE,7,2023-12-11,202350,0,64,0,1,0,0
Lake County,0-17,MALE,7,2023-12-18,202351,0,64,0,1,0,0
Lake County,0-17,MALE,7,2023-12-25,202352,0,64,0,1,0,0
Lake County,18-49,FEMALE,1,2023-05-29,202322,3,3,0,0,0,0
Lake County,18-49,FEMALE,1,2023-06-05,202323,2,5,1,1,0,0
Lake County,18-49,FEMALE,1,2023-06-12,202324,2,7,0,1,0,0
Lake County,18-49,FEMALE,1,2023-06-19,202325,5,12,0,1,0,0
Lake County,18-49,FEMALE,1,2023-06-26,202326,14,26,0,1,0,0
Lake County,18-49,FEMALE,1,2023-07-03,202327,23,49,2,3,0,0
Lake County,18-49,FEMALE,1,2023-07-10,202328,17,66,3,6,0,0
Lake County,18-49,FEMALE,1,2023-07-17,202329,6,72,1,7,0,0
Lake County,18-49,FEMALE,1,2023-07-24,202330,24,96,0,7,0,0
Lake County,18-49,FEMALE,1,2023-07-31,202331,22,118,3,10,0,0
Lake County,18-49,FEMALE,1,2023-08-07,202332,27,145,1,11,0,0
Lake County,18-49,FEMALE,1,2023-08-14,202333,38,183,1,12,0,0
Lake County,18-49,FEMALE,1,2023-08-21,202334,52,235,3,15,0,0
Lake County,18-49,FEMALE,1,2023-08-28,202335,74,309,1,16,0,0
Lake County,18-49,FEMALE,1,2023-09-04,202336,69,378,3,19,1,1
Lake County,18-49,FEMALE,1,2023-09-11,202337,81,459,2,21,0,1
Lake County,18-49,FEMALE,1,2023-09-18,202338,72,531,7,28,0,1
Lake County,18-49,FEMALE,1,2023-09-25,202339,69,600,5,33,2,3
Lake County,18-49,FEMALE,1,2023-10-02,202340,68,668,1,34,1,4
Lake County,18-49,FEMALE,1,2023-10-09,202341,75,743,3,37,1,5
Lake County,18-49,FEMALE,1,2023-10-16,202342,60,803,8,45,1,6
Lake County,18-49,FEMALE,1,2023-10-23,202343,55,858,2,47,3,9
Lake County,18-49,FEMALE,1,2023-10-30,202344,36,894,3,50,1,10
Lake County,18-49,FEMALE,1,2023-11-06,202345,26,920,2,52,1,11
Lake County,18-49,FEMALE,1,2023-11-13,202346,6,926,0,52,0,11
Lake County,18-49,FEMALE,1,2023-11-20,202347,0,926,0,52,0,11
Lake County,18-49,FEMALE,1,2023-11-27,202348,1,927,0,52,0,11
Lake County,18-49,FEMALE,1,2023-12-04,202349,0,927,0,52,0,11
Lake County,18-49,FEMALE,1,2023-12-11,202350,0,927,0,52,0,11
Lake County,18-49,FEMALE,1,2023-12-18,202351,0,927,0,52,0,11
Lake County,18-49,FEMALE,1,2023-12-25,202352,0,927,0,52,0,11
Lake County,18-49,FEMALE,2,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-06-05,202323,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-06-12,202324,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-06-19,202325,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-06-26,202326,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-07-03,202327,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-07-10,202328,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-07-17,202329,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-07-24,202330,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-07-31,202331,0,0,0,0,0,0
Lake County,18-49,FEMALE,2,2023-08-07,202332,2,2,0,0,0,0
Lake County,18-49,FEMALE,2,2023-08-14,202333,0,2,0,0,0,0
Lake County,18-49,FEMALE,2,2023-08-21,202334,0,2,0,0,0,0
Lake County,18-49,FEMALE,2,2023-08-28,202335,3,5,0,0,0,0
Lake County,18-49,FEMALE,2,2023-09-04,202336,0,5,1,1,0,0
Lake County,18-49,FEMALE,2,2023-09-11,202337,2,7,0,1,0,0
Lake County,18-49,FEMALE,2,2023-09-18,202338,3,10,0,1,0,0
Lake County,18-49,FEMALE,2,2023-09-25,202339,1,11,0,1,0,0
Lake County,18-49,FEMALE,2,2023-10-02,202340,0,11,1,2,0,0
Lake County,18-49,FEMALE,2,2023-10-09,202341,2,13,0,2,0,0
Lake County,18-49,FEMALE,2,2023-10-16,202342,1,14,0,2,0,0
Lake County,18-49,FEMALE,2,2023-10-23,202343,1,15,0,2,0,0
Lake County,18-49,FEMALE,2,2023-10-30,202344,2,17,0,2,0,0
Lake County,18-49,FEMALE,2,2023-11-06,202345,1,18,0,2,0,0
Lake County,18-49,FEMALE,2,2023-11-13,202346,0,18,0,2,0,0
Lake County,18-49,FEMALE,2,2023-11-20,202347,0,18,0,2,0,0
Lake County,18-49,FEMALE,2,2023-11-27,202348,0,18,0,2,0,0
Lake County,18-49,FEMALE,2,2023-12-04,202349,0,18,0,2,0,0
Lake County,18-49,FEMALE,2,2023-12-11,202350,1,19,0,2,0,0
Lake County,18-49,FEMALE,2,2023-12-18,202351,0,19,0,2,0,0
Lake County,18-49,FEMALE,2,2023-12-25,202352,0,19,0,2,0,0
Lake County,18-49,FEMALE,3,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,FEMALE,3,2023-06-05,202323,0,0,0,0,0,0
Lake County,18-49,FEMALE,3,2023-06-12,202324,0,0,0,0,0,0
Lake County,18-49,FEMALE,3,2023-06-19,202325,0,0,0,0,0,0
Lake County,18-49,FEMALE,3,2023-06-26,202326,0,0,0,0,0,0
Lake County,18-49,FEMALE,3,2023-07-03,202327,1,1,0,0,0,0
Lake County,18-49,FEMALE,3,2023-07-10,202328,1,2,0,0,0,0
Lake County,18-49,FEMALE,3,2023-07-17,202329,2,4,0,0,0,0
Lake County,18-49,FEMALE,3,2023-07-24,202330,2,6,0,0,0,0
Lake County,18-49,FEMALE,3,2023-07-31,202331,3,9,0,0,0,0
Lake County,18-49,FEMALE,3,2023-08-07,202332,1,10,1,1,0,0
Lake County,18-49,FEMALE,3,2023-08-14,202333,0,10,1,2,0,0
Lake County,18-49,FEMALE,3,2023-08-21,202334,6,16,1,3,0,0
Lake County,18-49,FEMALE,3,2023-08-28,202335,7,23,0,3,0,0
Lake County,18-49,FEMALE,3,2023-09-04,202336,5,28,0,3,0,0
Lake County,18-49,FEMALE,3,2023-09-11,202337,3,31,0,3,0,0
Lake County,18-49,FEMALE,3,2023-09-18,202338,6,37,0,3,0,0
Lake County,18-49,FEMALE,3,2023-09-25,202339,1,38,0,3,0,0
Lake County,18-49,FEMALE,3,2023-10-02,202340,4,42,0,3,0,0
Lake County,18-49,FEMALE,3,2023-10-09,202341,4,46,0,3,0,0
Lake County,18-49,FEMALE,3,2023-10-16,202342,2,48,1,4,0,0
Lake County,18-49,FEMALE,3,2023-10-23,202343,3,51,0,4,0,0
Lake County,18-49,FEMALE,3,2023-10-30,202344,6,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-11-06,202345,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-11-13,202346,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-11-20,202347,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-11-27,202348,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-12-04,202349,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-12-11,202350,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-12-18,202351,0,57,0,4,0,0
Lake County,18-49,FEMALE,3,2023-12-25,202352,0,57,0,4,0,0
Lake County,18-49,FEMALE,4,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,FEMALE,4,2023-06-05,202323,0,0,0,0,0,0
Lake County,18-49,FEMALE,4,2023-06-12,202324,0,0,0,0,0,0
Lake County,18-49,FEMALE,4,2023-06-19,202325,1,1,0,0,0,0
Lake County,18-49,FEMALE,4,2023-06-26,202326,0,1,0,0,0,0
Lake County,18-49,FEMALE,4,2023-07-03,202327,1,2,0,0,0,0
Lake County,18-49,FEMALE,4,2023-07-10,202328,3,5,0,0,0,0
Lake County,18-49,FEMALE,4,2023-07-17,202329,0,5,0,0,0,0
Lake County,18-49,FEMALE,4,2023-07-24,202330,0,5,0,0,0,0
Lake County,18-49,FEMALE,4,2023-07-31,202331,1,6,0,0,0,0
Lake County,18-49,FEMALE,4,2023-08-07,202332,2,8,0,0,0,0
Lake County,18-49,FEMALE,4,2023-08-14,202333,1,9,0,0,0,0
Lake County,18-49,FEMALE,4,2023-08-21,202334,1,10,0,0,0,0
Lake County,18-49,FEMALE,4,2023-08-28,202335,2,12,0,0,0,0
Lake County,18-49,FEMALE,4,2023-09-04,202336,2,14,0,0,0,0
Lake County,18-49,FEMALE,4,2023-09-11,202337,1,15,0,0,0,0
Lake County,18-49,FEMALE,4,2023-09-18,202338,0,15,0,0,0,0
Lake County,18-49,FEMALE,4,2023-09-25,202339,3,18,0,0,0,0
Lake County,18-49,FEMALE,4,2023-10-02,202340,2,20,0,0,0,0
Lake County,18-49,FEMALE,4,2023-10-09,202341,2,22,0,0,0,0
Lake County,18-49,FEMALE,4,2023-10-16,202342,1,23,0,0,0,0
Lake County,18-49,FEMALE,4,2023-10-23,202343,3,26,0,0,0,0
Lake County,18-49,FEMALE,4,2023-10-30,202344,0,26,0,0,0,0
Lake County,18-49,FEMALE,4,2023-11-06,202345,3,29,0,0,0,0
Lake County,18-49,FEMALE,4,2023-11-13,202346,1,30,0,0,0,0
Lake County,18-49,FEMALE,4,2023-11-20,202347,0,30,0,0,0,0
Lake County,18-49,FEMALE,4,2023-11-27,202348,1,31,0,0,0,0
Lake County,18-49,FEMALE,4,2023-12-04,202349,0,31,0,0,0,0
Lake County,18-49,FEMALE,4,2023-12-11,202350,0,31,0,0,0,0
Lake County,18-49,FEMALE,4,2023-12-18,202351,0,31,0,0,0,0
Lake County,18-49,FEMALE,4,2023-12-25,202352,0,31,0,0,0,0
Lake County,18-49,FEMALE,5,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-06-05,202323,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-06-12,202324,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-06-19,202325,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-06-26,202326,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-07-03,202327,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-07-10,202328,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-07-17,202329,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-07-24,202330,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-07-31,202331,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-08-07,202332,0,0,0,0,0,0
Lake County,18-49,FEMALE,5,2023-08-14,202333,1,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-08-21,202334,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-08-28,202335,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-09-04,202336,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-09-11,202337,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-09-18,202338,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-09-25,202339,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-10-02,202340,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-10-09,202341,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-10-16,202342,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-10-23,202343,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-10-30,202344,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-11-06,202345,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-11-13,202346,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-11-20,202347,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-11-27,202348,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-12-04,202349,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-12-11,202350,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-12-18,202351,0,1,0,0,0,0
Lake County,18-49,FEMALE,5,2023-12-25,202352,0,1,0,0,0,0
Lake County,18-49,FEMALE,6,2023-05-29,202322,1,1,0,0,0,0
Lake County,18-49,FEMALE,6,2023-06-05,202323,0,1,0,0,0,0
Lake County,18-49,FEMALE,6,2023-06-12,202324,0,1,0,0,0,0
Lake County,18-49,FEMALE,6,2023-06-19,202325,1,2,0,0,0,0
Lake County,18-49,FEMALE,6,2023-06-26,202326,0,2,0,0,0,0
Lake County,18-49,FEMALE,6,2023-07-03,202327,1,3,0,0,0,0
Lake County,18-49,FEMALE,6,2023-07-10,202328,1,4,0,0,0,0
Lake County,18-49,FEMALE,6,2023-07-17,202329,0,4,0,0,0,0
Lake County,18-49,FEMALE,6,2023-07-24,202330,1,5,0,0,0,0
Lake County,18-49,FEMALE,6,2023-07-31,202331,0,5,0,0,0,0
Lake County,18-49,FEMALE,6,2023-08-07,202332,1,6,0,0,0,0
Lake County,18-49,FEMALE,6,2023-08-14,202333,2,8,0,0,0,0
Lake County,18-49,FEMALE,6,2023-08-21,202334,2,10,0,0,0,0
Lake County,18-49,FEMALE,6,2023-08-28,202335,3,13,0,0,0,0
Lake County,18-49,FEMALE,6,2023-09-04,202336,8,21,0,0,0,0
Lake County,18-49,FEMALE,6,2023-09-11,202337,3,24,1,1,0,0
Lake County,18-49,FEMALE,6,2023-09-18,202338,10,34,1,2,1,1
Lake County,18-49,FEMALE,6,2023-09-25,202339,5,39,1,3,0,1
Lake County,18-49,FEMALE,6,2023-10-02,202340,3,42,0,3,0,1
Lake County,18-49,FEMALE,6,2023-10-09,202341,5,47,0,3,0,1
Lake County,18-49,FEMALE,6,2023-10-16,202342,7,54,0,3,0,1
Lake County,18-49,FEMALE,6,2023-10-23,202343,4,58,1,4,0,1
Lake County,18-49,FEMALE,6,2023-10-30,202344,1,59,0,4,1,2
Lake County,18-49,FEMALE,6,2023-11-06,202345,5,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-11-13,202346,0,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-11-20,202347,0,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-11-27,202348,0,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-12-04,202349,0,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-12-11,202350,0,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-12-18,202351,0,64,0,4,0,2
Lake County,18-49,FEMALE,6,2023-12-25,202352,0,64,0,4,0,2
Lake County,18-49,FEMALE,7,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,FEMALE,7,2023-06-05,202323,1,1,0,0,0,0
Lake County,18-49,FEMALE,7,2023-06-12,202324,3,4,0,0,0,0
Lake County,18-49,FEMALE,7,2023-06-19,202325,1,5,0,0,0,0
Lake County,18-49,FEMALE,7,2023-06-26,202326,4,9,0,0,0,0
Lake County,18-49,FEMALE,7,2023-07-03,202327,9,18,0,0,0,0
Lake County,18-49,FEMALE,7,2023-07-10,202328,5,23,1,1,0,0
Lake County,18-49,FEMALE,7,2023-07-17,202329,6,29,0,1,0,0
Lake County,18-49,FEMALE,7,2023-07-24,202330,16,45,0,1,0,0
Lake County,18-49,FEMALE,7,2023-07-31,202331,12,57,0,1,0,0
Lake County,18-49,FEMALE,7,2023-08-07,202332,9,66,0,1,0,0
Lake County,18-49,FEMALE,7,2023-08-14,202333,15,81,0,1,0,0
Lake County,18-49,FEMALE,7,2023-08-21,202334,22,103,0,1,0,0
Lake County,18-49,FEMALE,7,2023-08-28,202335,37,140,2,3,0,0
Lake County,18-49,FEMALE,7,2023-09-04,202336,29,169,3,6,1,1
Lake County,18-49,FEMALE,7,2023-09-11,202337,23,192,3,9,2,3
Lake County,18-49,FEMALE,7,2023-09-18,202338,33,225,1,10,1,4
Lake County,18-49,FEMALE,7,2023-09-25,202339,37,262,0,10,0,4
Lake County,18-49,FEMALE,7,2023-10-02,202340,24,286,5,15,0,4
Lake County,18-49,FEMALE,7,2023-10-09,202341,31,317,0,15,1,5
Lake County,18-49,FEMALE,7,2023-10-16,202342,20,337,4,19,0,5
Lake County,18-49,FEMALE,7,2023-10-23,202343,24,361,1,20,0,5
Lake County,18-49,FEMALE,7,2023-10-30,202344,15,376,0,20,1,6
Lake County,18-49,FEMALE,7,2023-11-06,202345,14,390,2,22,0,6
Lake County,18-49,FEMALE,7,2023-11-13,202346,8,398,0,22,0,6
Lake County,18-49,FEMALE,7,2023-11-20,202347,0,398,3,25,0,6
Lake County,18-49,FEMALE,7,2023-11-27,202348,4,402,0,25,0,6
Lake County,18-49,FEMALE,7,2023-12-04,202349,0,402,1,26,0,6
Lake County,18-49,FEMALE,7,2023-12-11,202350,1,403,0,26,0,6
Lake County,18-49,FEMALE,7,2023-12-18,202351,0,403,0,26,0,6
Lake County,18-49,FEMALE,7,2023-12-25,202352,0,403,0,26,0,6
Lake County,18-49,MALE,1,2023-05-29,202322,3,3,0,0,0,0
Lake County,18-49,MALE,1,2023-06-05,202323,2,5,1,1,0,0
Lake County,18-49,MALE,1,2023-06-12,202324,1,6,0,1,1,1
Lake County,18-49,MALE,1,2023-06-19,202325,8,14,0,1,0,1
Lake County,18-49,MALE,1,2023-06-26,202326,12,26,1,2,0,1
Lake County,18-49,MALE,1,2023-07-03,202327,15,41,1,3,0,1
Lake County,18-49,MALE,1,2023-07-10,202328,16,57,2,5,0,1
Lake County,18-49,MALE,1,2023-07-17,202329,18,75,0,5,1,2
Lake County,18-49,MALE,1,2023-07-24,202330,16,91,1,6,0,2
Lake County,18-49,MALE,1,2023-07-31,202331,35,126,4,10,1,3
Lake County,18-49,MALE,1,2023-08-07,202332,32,158,3,13,2,5
Lake County,18-49,MALE,1,2023-08-14,202333,43,201,1,14,1,6
Lake County,18-49,MALE,1,2023-08-21,202334,53,254,2,16,0,6
Lake County,18-49,MALE,1,2023-08-28,202335,81,335,3,19,0,6
Lake County,18-49,MALE,1,2023-09-04,202336,80,415,2,21,2,8
Lake County,18-49,MALE,1,2023-09-11,202337,84,499,5,26,1,9
Lake County,18-49,MALE,1,2023-09-18,202338,98,597,5,31,0,9
Lake County,18-49,MALE,1,2023-09-25,202339,64,661,6,37,1,10
Lake County,18-49,MALE,1,2023-10-02,202340,78,739,5,42,0,10
Lake County,18-49,MALE,1,2023-10-09,202341,71,810,4,46,1,11
Lake County,18-49,MALE,1,2023-10-16,202342,58,868,6,52,1,12
Lake County,18-49,MALE,1,2023-10-23,202343,61,929,3,55,3,15
Lake County,18-49,MALE,1,2023-10-30,202344,37,966,3,58,0,15
Lake County,18-49,MALE,1,2023-11-06,202345,27,993,1,59,2,17
Lake County,18-49,MALE,1,2023-11-13,202346,9,1002,2,61,0,17
Lake County,18-49,MALE,1,2023-11-20,202347,1,1003,1,62,1,18
Lake County,18-49,MALE,1,2023-11-27,202348,1,1004,0,62,0,18
Lake County,18-49,MALE,1,2023-12-04,202349,0,1004,0,62,0,18
Lake County,18-49,MALE,1,2023-12-11,202350,3,1007,0,62,0,18
Lake County,18-49,MALE,1,2023-12-18,202351,0,1007,0,62,0,18
Lake County,18-49,MALE,1,2023-12-25,202352,0,1007,0,62,0,18
Lake County,18-49,MALE,2,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,MALE,2,2023-06-05,202323,0,0,0,0,0,0
Lake County,18-49,MALE,2,2023-06-12,202324,0,0,0,0,0,0
Lake County,18-49,MALE,2,2023-06-19,202325,0,0,0,0,0,0
Lake County,18-49,MALE,2,2023-06-26,202326,0,0,0,0,0,0
Lake County,18-49,MALE,2,2023-07-03,202327,0,0,0,0,0,0
Lake County,18-49,MALE,2,2023-07-10,202328,4,4,0,0,0,0
Lake County,18-49,MALE,2,2023-07-17,202329,0,4,0,0,0,0
Lake County,18-49,MALE,2,2023-07-24,202330,0,4,0,0,0,0
Lake County,18-49,MALE,2,2023-07-31,202331,1,5,0,0,0,0
Lake County,18-49,MALE,2,2023-08-07,202332,0,5,0,0,0,0
Lake County,18-49,MALE,2,2023-08-14,202333,2,7,0,0,0,0
Lake County,18-49,MALE,2,2023-08-21,202334,2,9,0,0,0,0
Lake County,18-49,MALE,2,2023-08-28,202335,2,11,0,0,0,0
Lake County,18-49,MALE,2,2023-09-04,202336,3,14,0,0,0,0
Lake County,18-49,MALE,2,2023-09-11,202337,1,15,0,0,0,0
Lake County,18-49,MALE,2,2023-09-18,202338,1,16,0,0,0,0
Lake County,18-49,MALE,2,2023-09-25,202339,3,19,0,0,0,0
Lake County,18-49,MALE,2,2023-10-02,202340,2,21,0,0,0,0
Lake County,18-49,MALE,2,2023-10-09,202341,0,21,0,0,0,0
Lake County,18-49,MALE,2,2023-10-16,202342,0,21,0,0,0,0
Lake County,18-49,MALE,2,2023-10-23,202343,2,23,0,0,0,0
Lake County,18-49,MALE,2,2023-10-30,202344,1,24,0,0,0,0
Lake County,18-49,MALE,2,2023-11-06,202345,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-11-13,202346,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-11-20,202347,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-11-27,202348,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-12-04,202349,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-12-11,202350,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-12-18,202351,0,24,0,0,0,0
Lake County,18-49,MALE,2,2023-12-25,202352,0,24,0,0,0,0
Lake County,18-49,MALE,3,2023-05-29,202322,0,0,0,0,0,0
Lake County,18-49,MALE,3,2023-06-05,202323,1,1,0,0,0,0
Lake County,18-49,MALE,3,2023-06-12,202324,0,1,0,0,0,0
Lake County,18-49,MALE,3,2023-06-19,202325,0,1,0,0,0,0
Lake County,18-49,MALE,3,2023-06-26,202326,1,2,0,0,0,0
Lake County,18-49,MALE,3,2023-07-03,202327,0,2,0,0,0,0
Lake County,18-49,MALE,3,2023-07-10,202328,1,3,0,0,0,0
Lake County,18-49,MALE,3,2023-07-17,202329,1,4,0,0,0,0
Lake County,18-49,MALE,3,2023-07-24,202330,3,7,0,0,0,0
Lake County,18-49,MALE,3,2023-07-31,202331,3,10,0,0,0,0
